Post URL,File,Post Date,Caption,prediction_sence
https://www.instagram.com/p/CSolC28FR1h/,67.jpg,2021-08-16 11:43:53,"Kerjakanlah apa yang membuat mu senang!
.
.
.
📍 Pantai Sebalang Bandar Lampung
#sebalangbeach #bandarlampung #pantaisebalanglampung #explorelampungselatan #jelajahpantai #pesonalampungselatan",lagoon
https://www.instagram.com/p/CQ52GbrssCk/,68.jpg,2021-07-04 11:37:13,"Surga yang tersembunyi di dusun kayu tabu desa kelawi kecamatan Bakauheni Lampung Selatan .
PANTAI Batu Alif
PANTAI minangrua
NTMLYKD
.
.
.
.
.
@dinaspariwisata.lampungselatan 
@iftaassociation 
@yoexplore 
.
.
.
.
.
.
Pokdarwis Minangrua bahari 🇲🇨
.
.
.
.
.
.
#goifta #disparbudlamsel #RamahTamahJelajah
#TamuAdalahKeluarga
#informasilpg#explor_lampungselatan
#wisatalampungku #lampung_modifhits 
#Amazinglampungselatan#pesonalampungselatan
#pesonalampung #pesonaindonesia#wisataalamlampungselatan
#wisatapantailampungselatan #sahabat_traveler 
#lampunghits#kelampungaja#kelampungyuk
#jagajarak
#pakemasker 
#cucitanganpakesabun
#hindarikerumunan 
#protokolkesehatan",lagoon
https://www.instagram.com/p/CKiEb8YMN8d/,69.jpg,2021-01-27 02:52:21,"Semakin sulit jalan menuju ke suatu tempat sesungguhnya ada suatu kepuasan saat titik akhir perjalanan itu tercapai 
🔸
🔸

📷 In frame : @xxbili76_

➖➖➖➖➖➖➖➖➖➖➖➖➖
Repost
•  akun @airterjun_waykalam
• Gunakan hastag #airterjunwaykalam
• Tag akun @airterjun_waykalam
. Cekin Lokasi cari Air Terjun Waykalam

#airterjun #airterjunwaykalam #airterjunlampungselatan #airterjunlampung #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekaplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",greenhouse/indoor
https://www.instagram.com/p/CPCUXdBlKSJ/,70.jpg,2021-05-19 01:32:50,"❤️❤️❤️😍😍😍 best moment....
-
-
-
🏝️ @pesona_kelagianbesar_lpg 🎉🎊 
-
-
-
#pantailampung #kelagianbesar #kelagianisland #kelagian #liburlebaran #liburan #refresing #refreshing #mainair #pantaikelagian #senang #gembira #bahagia #menikmatialam #pesonalampungselatan #pesonaindonesiaofficial #berlibur #ceria #kelagianisland",park
https://www.instagram.com/p/CUm_UxWvg8Y/,71.jpg,2021-10-04 13:57:50,"Pura Segara Pantai Batu Putih, Ketapang Lampung Selatan

#lampungselatanhits 
#lampungselatanamazing 
#kaliandaig 
#kaliandahits 
#ketapanglampung 
#wisatalampungselatan 
#pesonalampungselatan 
#lampungselatan 
#pariwisatalampungselatan 
#lampungselatanexplore 
#lampunginsta 
#lampunggeh 
#lampungpose 
#lampungyay 
#lampungmoment 
#lampungkeren
#bullssyndicate",pagoda
https://www.instagram.com/p/CK6h3klsYVA/,72.jpg,2021-02-05 14:51:18,"😎 yukkk ke @wartawan_beach 

#inilampungyay 
#lampunghitss 
#pesonaindonesia 
#pesonalampung 
#pesonalampungselatan 
#tvrilampung
#lampunginsta",islet
https://www.instagram.com/p/DNcN0L9SYE8/,73.jpg,2025-08-17 03:22:16,"Upacara peringatan HUT RI ke 80 di menara siger 🇮🇩
Lampung Selatan majuu ✊✊

#lampung #lampungselatanbisa #pesonalampungselatan #wisatalampung 
@radityoegi @m_syaiful.anwar @tempat_wisata_lampung @wisata_lampung.id @pemkab.lampungselatan @menara_siger",promenade
https://www.instagram.com/p/CcYAvjGPUMH/,74.jpg,2022-04-15 14:32:46,"𝐖𝐈𝐒𝐀𝐓𝐀 𝐀𝐋𝐀𝐌 𝐆𝐔𝐍𝐔𝐍𝐆 𝐁𝐀𝐓𝐔 🍃
______________________________

destinasi wisata unik berupa  bongkahan batu-batu raksasa yang sangat intagramable 
sambil menikmati keindahan panorama alam yg segar , alami dan indah ..

📍Berlokasi di Desa Srikaton, Tanjung Bintang - wisata Gunung Batu

📷 by : @davidsetiyo_  @daisyphoto___ 

#lampunggeh #lampungselatan #gunungbatu  #desasrikaton #wisatagunungbatu #tanjungbintang #pesonalampungselatan #pikniklampung #jalanjalandilampung 

@gunungbatu_tanjungbintang @desasrikaton_tj.bintang 
@lampuung @lampung.eksis @hellolampuung @tanjungbintangeksis @lampunginsta
Reposted from @ummuhanii89",mountain path
https://www.instagram.com/p/CP7lMPGNRxh/,75.jpg,2021-06-10 07:16:33,"Cinta kepada Allah SWT adalah sebuah Cahaya terang, yang mana jika kamu tanpa -Nya, maka kamu akan berada dalam lautan kegelapan.  Kehidupan mu akan selalu terang benderang jika Allah jadi tujuan..

Repost @muhamad_herdiawan
• • • • • •
Pantai Kedu, Kalianda Lampung Selatan

#explorewisatalampung
#pesonakalianda #pesonalampungselatan #pesonalampung #pesonaindonesia #pesonaalam #pesonaalamresort #lampungme #infokyai #infokyailampung #infokyaitravel #ilovelampung #lampunggeh #lampungyay #lampungyay🙌 #lampunghits #lampunginsta #lampunggham #lampungtrip #lampungfun #lampungku #lampungkece #explorelampung #instalampung #pikniklampung #lampung #lampungpunyacerita #lampungpunya #lampungweh",islet
https://www.instagram.com/p/CLHKw17sK88/,76.jpg,2021-02-10 12:39:32,"Air Terjun Way Kuya
.
Way Kalam, sebuah desa yang berada di atas Gn.Rajabasa Kecamatan Penengahan Lampung Selatan

Mendengar kata way kalam kita langsung tertuju pada air terjun nya, ya way kalam mempunyai air terjun yang sangat indah dan banyak lokasinya pun sangat mudah diakses.
.
Air Terjun way kalam Indukan dan Air Terjun Anakan ada satu air terjun yang belom orang ketahui, namanya ""Air Terjun Way Kuya""

air terjun Way Kuya diambil dari nama hewan Kura-kura, konon ceritanya disini dulunya banyak spesies kura-kura sungai penduduk lokal orang #waykalam menyebutnya ""Bulus""
itulah kenapa dikatakan ""Air Terjun Way Kuya""
.
Air nya mengalir dari atas bebatuan dan tumbuhan rambat membuat keindahan ciptaan sangpencipta semakin membuat kagum akan kebesaranya.
.
lokasinya masih tersembunyi dan treknnya masih setapak sehingga kami belom bisa buka untuk umum, 😀
.
Nextnprojek kami selanjutnya
.
Terimakasih Atas Kunjungan nya pak Camat kec. Penengahan dan bpk serta ibu dari @pmdt_lampung , sudah berkunjung untuk yang ke sekian kali nya, dan mensuport kegiatan Pariwisata yang ada di tempat kami khususnya Wilayah Kec. Penengahan
.
🔸
🔸

📷 In frame Admin 😀

➖➖➖➖➖➖➖➖➖➖➖➖➖
Mau diRepost 
•  akun @airterjun_waykalam
• Gunakan hastag #airterjunwaykalam
• Tag akun @airterjun_waykalam
. Cekin Lokasi cari Air Terjun Waykalam
.

#airterjun #airterjunwaykalam #airterjunlampungselatan #airterjunlampung #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",forest path
https://www.instagram.com/p/CRSsntoHGWB/,77.jpg,2021-07-14 03:15:24,"📍 Suoh Lampung Barat 
.
.
#lampung #lampungselatan #lampungbarat #kalianda #kaliandalampungselatan #traveling #travelingindonesia #wisatalampung #wisatalampungselatan #wisata #keindahanlampung #potret #potretlampung #pesonalampung #pesonalampungselatan #suoh #suohlampungbarat",hot spring
https://www.instagram.com/p/CKlggoEMgIv/,78.jpg,2021-01-28 10:55:23,"Kunjungan bunda @riniariasih
makasih udah berkunjung ke @airterjun_waykalam
🔸
🔸

📷 In frame

➖➖➖➖➖➖➖➖➖➖➖➖➖
Repost
•  akun @airterjun_waykalam
• Gunakan hastag #airterjunwaykalam
• Tag akun @airterjun_waykalam
. Cekin Lokasi cari Air Terjun Waykalam

#airterjun #airterjunwaykalam #airterjunlampungselatan #airterjunlampung #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekaplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",pavilion
https://www.instagram.com/p/CJn6QSHspzF/,79.jpg,2021-01-04 12:47:26,"""Teruslah berlari mencapai mimpi-mimpimu,sampai suara cemo'oh menjadi tepuk tangan yang abadi'

Potret by 📸@mhmd_ashari30 and @pirdaus.alisyahbana 

.
.
.
.
.
.
.
.

#sahabattrevelerlampung 
#alamlampung 
#kelampunggeh 
#wajahlampung 
#gelerylampung 
#kalianda_ig 
#potretlampung
#pesonalampungselatan 
#lampungdong 
#lampunghits 
#wisatalampung 
#lampungselatanamazing 
#wonderfulllampung 
#wonderfulllampungselatan",rice paddy
https://www.instagram.com/p/CUEmLKnJRCk/,80.jpg,2021-09-21 05:23:53,".
Pesona Lampung yang begitu indah sekali.

📍Lokasi Pantai Minang Rua, Bakauheni Lampung
Taken by : @peri_one_

Salam Generasi Pesona Indonesia
Lapah Gham Jamo-Jamo Ngelestareiken Bumi Lampung

Visit www.genpilampung.com

 @jokowi @kemensetneg.ri 
@sandiuno @kemenparekraf.ri 
@dwita_ria @dpr_ri @ustadzabdulhakim @dpdri
@arinal_djunaidi @mbak_nunik 
@rianasariarinal @pkk_provinsi_lampung
@edarwan1962 @pariwisata_lampung
@vera_moz76 @ekraf.lampun @lyanda_melly
@heliana.dewi @perindaglampung
@ade_ui @wahrulfauzisilalahi @dprdlampung 
@dharmasetyawan.com_ @payungiuniversity
@infogeh @ayokelampung.com_ @lampung.media
@mbakjhe @genpiindonesia @wonderful.indonesiaku
@abdulrohmanwahidone @genpi_lampung
@alindabukhori @genpi_lampungselatan
@selampung @dinaspariwisata.lampungselatan

#genpi #genpilampung #genpilampung2021 #generasipesonaindonesia #pesonaindonesia #wonderfulindonesia #salamgenpigasgasgas #AyokeLampung #kelampungkeren #dilampungaja #diindonesiaaja #lampung #bandarlampung #kotametro #lampungbarat #lampungutara #lampungtimur #lampungtengah #lampungselatan #tanggamus #pringsewu #pesawaran #pesisirbarat #mesuji #waykanan #tulangbawang #tulangbawangbarat #love #pesonalampungselatan #genpilampungselatan",cliff
https://www.instagram.com/p/CKlgFjrsXgl/,81.jpg,2021-01-28 10:51:41,"Terimakasih Atas Kunjunganya Bu kadis @dinaspariwisata.lampungselatan bunda @riniariasih ke tempat kami
.
mohon maaf tadi Mimin gx bisa ikut
.
🔸
🔸

📷 In frame

➖➖➖➖➖➖➖➖➖➖➖➖➖
Repost
•  akun @airterjun_waykalam
• Gunakan hastag #airterjunwaykalam
• Tag akun @airterjun_waykalam
. Cekin Lokasi cari Air Terjun Waykalam

#airterjun #airterjunwaykalam #airterjunlampungselatan #airterjunlampung #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekaplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",waterfall
https://www.instagram.com/p/CKqh906slfy/,82.jpg,2021-01-30 09:44:19,"🔸
🔸

📷 In frame

➖➖➖➖➖➖➖➖➖➖➖➖➖
Repost
•  akun @airterjun_waykalam
• Gunakan hastag #airterjunwaykalam
• Tag akun @airterjun_waykalam
. Cekin Lokasi cari Air Terjun Waykalam

#airterjun #airterjunwaykalam #airterjunlampungselatan #airterjunlampung #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekaplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",waterfall
https://www.instagram.com/p/COQGvPwMfQv/,83.jpg,2021-04-29 13:31:43,"Blouse Flowy Crop
Kode : 53229
Rp 90.000
.
.
Bahan Korean Silk
Lingkar Dada 94 cm
Panjang 45 cm
.
.
Whatsapp : 082226112926
Shopee : wfstoreofficial
.
.
#unscantik #umscantik #unycantik #umycantik #ugmcantik #uadcantik #unnescantik #undipcantik #unssolo #umssurakarta #undip #unnes #uny #ugm #umy #uad #blousecrop #blousecroptop #blousecropmurah #blousecroptopmurah #blousecropzoya #pesonalampunginside #pesonalampung #pesonalampungbarat #pesonalampungselatan #pesonalampungtimur",clothing store
https://www.instagram.com/p/COQuK_1FWs1/,84.jpg,2021-04-29 19:16:17,"@specs_indonesia Ultra Lightspeed FG (Sepatu Sepak Bola) kini sudah tersedia.

Barang ORIGINAL
Tersedia dalam ukuran 38 39 40 41 42 43 dan 44

Harga Retail Rp 549.000
Setelah diskon menjadi Rp 455.000

Whatsapp : 082226112926
Shopee : wfstoreofficial

#unssolo #umssurakarta #unyjogja #umyyogyakarta #ugmyogyakarta #unnessemarang #undipsemarang #iainsurakarta #uadyogyakarta #sukoharjo #solo #surakarta #boyolali #wonogiri #sragen #klaten #yogyakarta #jogja #specsultravioletfsball #specsultrasonicfbball #specsultrainft #specsultrainviolet #specsultrasuperfly #pariwisatalampungquiz #pariwisatalampungyangberjaya #pesonalampungbarat #pesonalampung #pesonalampungselatan",clean room
https://www.instagram.com/p/CT15wwLpSib/,85.jpg,2021-09-15 12:26:26,".
Pantai Minangrua Bakauheni Lampu Hidup saya nomaden, berpindah-pindah dari 1 tempat wisata ke wisata yang lain, wisata yang gratis tapi.(ihza_mahendra20)

📌 Minang Rua Cave, Lampung

Karya Sahabat @ihza_mahendra20

Salam Generasi Pesona Indonesia
Lapah Gham Jamo-Jamo Ngelestareiken Bumi Lampung

Visit www.genpilampung.com

@jokowi @kemensetneg.ri 
@sandiuno @kemenparekraf.ri 
@arinal_djunaidi @mbak_nunik 
@rianasariarinal @pkk_provinsi_lampung
@edarwan1962 @pariwisata_lampung
@vera_moz76 @ekraf.lampun @perindaglampung
@ade_ui @wahrulfauzisilalahi @dprdlampung 
@dharmasetyawan.com_ @payungiuniversity @alamlampung_
@infogeh @ayokelampung.com_ @lampung.media
@mbakjhe @genpiindonesia @wonderful.indonesiaku
@abdulrohmanwahidone @genpi_lampung
@selampung @dinaspariwisata.lampungselatan

#genpi #genpilampung #genpilampung2021 #generasipesonaindonesia #pesonaindonesia #wonderfulindonesia #salamgenpigasgasgas #AyokeLampung #kelampungkeren #dilampungaja #diindonesiaaja #lampung #bandarlampung #kotametro #lampungbarat #lampungutara #lampungtimur #lampungtengah #lampungselatan #tanggamus #pringsewu #pesawaran #pesisirbarat #mesuji #waykanan #tulangbawang #tulangbawangbarat #love #pesonalampung #pesonalampungselatan",grotto
https://www.instagram.com/p/CJq3sWDA8bY/,86.jpg,2021-01-05 16:22:46,"Cinta adalah kecantikan jiwa
🔸
🔸

📷 In frame @mararqqa_

➖➖➖➖➖➖➖➖➖➖➖➖➖
Repost
•  akun @pesonawaykalam
• Gunakan hastag #pesonawaykalam
• Tag akun @pesonawaykalam

#pesonawaykalam #airterjun #airterjunwaykalam #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekaplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",waterfall
https://www.instagram.com/p/CLrSdARF8GK/,87.jpg,2021-02-24 13:19:24,"The use of traveling is to regulate imagination with reality, and instead of thinking of how things may be, see them as they are -Samuel Jhonson
. 
. 

📷 In frame @sastika1688

➖➖➖➖➖➖➖➖➖➖➖➖➖
Repost
•  akun @pesonawaykalam
• Gunakan hastag #pesonawaykalam
• Tag akun @pesonawaykalam

#pesonawaykalam #airterjun #airterjunwaykalam #airterjunlampungselatan #airterjunlampung #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekaplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",waterfall
https://www.instagram.com/p/CJv9_WklcNs/,88.jpg,2021-01-07 15:54:00,"Golek cah Lanang Ojo seng wes mapan,sekali mapan malah babalas keturon🤣
.
.
.
.
#lampunghits 
#lampunggeh 
#bukitpematangsunrise 
#lampungviral 
#pesonalampungselatan",islet
https://www.instagram.com/p/CMQ9NiTFcJZ/,89.jpg,2021-03-11 04:24:55,"Memenuhi kebutuhan Vitamin Sea... Yang dah lama ga terpenuhi.
.
.
Main-main ke Pesisir Lampung Selatan... KALIANDA. Tujuan pertama, ke pantai yang masih relatif sepi ini Yap Pantai KEDU.  Disituasi pandemi gini agak gimana gitu kalau ketempat yang rame orang.. 😀😀
.
.
Tapi lumayan asyiklah kepantai ini walau kalau yang suka selfi-selfi dengan ornamen buatan masih belum banyak. Namun, bolehlah selfi dengan latar belakang pantai, laut dan kapal karam yang entah apa ceritanya. Kok bisa kapalnya karam gitu.
.
.
Tiket masuk kesini, satu orang Rp. 5.000. Kemarin dua orang dengan kendaraan dan parkir Rp. 30.000. Ya relatif murah buat menyenangkan mata dan hati.
.
.
#pantaikedukalianda 
#pantaikedu
#pesonalampungselatan
#pariwisatalampungselatan",wave
https://www.instagram.com/p/CLYReCsHsPq/,90.jpg,2021-02-17 04:05:14,"Kegiatan Pelatihan pembuatan olahan hasil hutan (kolang kaling)Aren dll.
.
oleh kelompok KUPS Way Kalam di dampingi oleh bu Mulyana,S.T selaku pendamping dan pembimbing
.
🔸
🔸

📷 In frame admin

➖➖➖➖➖➖➖➖➖➖➖➖➖
Repost
•  akun @airterjun_waykalam
• Gunakan hastag #airterjunwaykalam
• Tag akun @airterjun_waykalam
. Cekin Lokasi cari Air Terjun Waykalam

#airterjun #airterjunwaykalam #airterjunlampungselatan #airterjunlampung #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekaplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",coffee shop
https://www.instagram.com/p/COsDN-AF2Gy/,91.jpg,2021-05-10 09:59:42,"-
-
Jika engkau menginginkan sesuatu yang belum pernah kau rasakan dan yang belum kau punya........
Maka kau harus melakukan sesuatu yang belum pernah sama sekali engkau lakukan
*******************************************
Coba tebak air terjun mana ini???
📸@syah_herwan @andri.stwn2
.

.#Repost - @lucky.sputra 
.

📌 Desa Bakau heni ,kec Bakau heni 
Kab Lampung selatan, Lampung.

#wajahlampung
#informasilampung
#wonderfullampungselatan
#traveler2lampung
#jalanjalanlampung
#sahabattravellerlampung
#pesonalampungselatan
#kalianda.ig
#mata_lampungku
#pesonalampung
#potretlampung
#petualanglampung
#selampung
#wonderfullampungselatan
#wonderfullampung",waterfall
https://www.instagram.com/p/C84EyIExZY6/,92.jpg,2024-07-01 10:08:23,"Tidak perlu menjelaskan dirimu kepada siapa pun, karna yg menyukaimu tidak butuh itu dan yang membencimu tidak akan mempercai itu

Ali bin Abi Thalib
(Khalifah ke empat sekaligus sepupu Rasulullah SAW 599H - 699H) 

Note: jgn liat slide terakhir 😅

📷 @ang_yusuf_27
📍 #pesonalampungselatan
🌄 #senja #penikmatsenja
🏍 @gallerycbr150indonesia

#fypage #fypシ #fyp #fypviral #photo #lbb #lbbdelhi #lbbbangalore #fl #flowers #flstudio #iff #iffhs #iffym #ifl #ifl❤️ #ifl💛 #iflifliflifliflifliflifliflifliflifliflifliflifliflifliflifl #flflflflflflflflflflfl❤️ #flfl💛",beach
https://www.instagram.com/p/CcgwKS1Pv0s/,93.jpg,2022-04-19 00:01:02,"𝐖𝐈𝐒𝐀𝐓𝐀 𝐀𝐋𝐀𝐌 𝐆𝐔𝐍𝐔𝐍𝐆 𝐁𝐀𝐓𝐔 🍃 ______________________________ destinasi wisata unik berupa bongkahan batu-batu raksasa yang sangat intagramable sambil menikmati keindahan panorama alam yg segar , alami dan indah .. 

📍Berlokasi di Desa Srikaton, Tanjung Bintang - wisata Gunung Batu 
📷 by : @davidsetiyo_ @daisyphoto___ 

#tempatwisatalampung
#lampunggeh #lampungselatan #gunungbatu #desasrikaton #wisatagunungbatu #tanjungbintang #pesonalampungselatan #pikniklampung #jalanjalandilampung",mountain path
https://www.instagram.com/p/CUUzUDLJU_z/,94.jpg,2021-09-27 12:26:33,"😍😍

#grandeltykrakatoanirwanaresort #grandeltykrakatao #lampungselatanindonesia #explorelampung #lampunginstagram #pesonalampungselatan #lampungselatanexplore #lampunghitz_bangetzzz #lampungtraveler#lampungtravellers #lampungpunyacerita #wisatalampung",bridge
https://www.instagram.com/p/CQA6edbM3qr/,95.jpg,2021-06-12 08:58:45,"Temui aku di sini 
..
..
..
..
..
..
..
..
@pantai_minangrua 
@dinaspariwisata.lampungselatan 
@Disparbud
..
..
..
..
..
..
..
..
#lampungselatanamazing #lampungselatan_explore 
#wonderfullampungselatan #wondelfullindonesia 
#Wonderfulllampung #PesonaLampungSelatan 
#pesonalampung #pesonaindonesia
#sahabat_traveler #kelampungaja_ #lampungku_lampungmu #kelampungyuk #kelampung_geh #yoexplore #informasilpg
#indonesiaku#indonesiahebat",beach
https://www.instagram.com/p/Cam1uTMPrNR/,96.jpg,2022-03-02 15:42:18,"_silahturiding_
.
.
.
.

#instagram #instagood #inspiration 
#photography #photooftheday #phonephotography 
#hunting #herex #pesonaindonesia #pesonalampung #pesonalampungselatan #fyp #fypシ #pantai #pantaiindonesia #horseriding #wisatalampung",mountain path
https://www.instagram.com/p/CUrqMenFru8/,97.jpg,2021-10-06 09:29:24,"Dear Me.
Sabar ya. Gak harus semua sekarang. It takes time to get better, menghargai sebuah proses adalah hal terbaik yang bisa kita lakukan
🌼
🏝
#pesonalampungselatan #lampung eksis#lampungbautyfull#lampungkeren
#pantaimarinakalianda🌴
#mantulombaknya 🌊🌊",islet
