Post URL,File,Post Date,Caption,Anotasi,Catatan,caption_clean,hashtags_clean,caption_normalized
https://www.instagram.com/p/C6BxBYwSj66/,37.jpg,45403.620787037027,"Lokasi :📍pantai marina,Kec. Kalianda, Kabupaten Lampung Selatan, Lampung 35551
Pantai Marina Lampung terletak di Desa Merak Belatung, Kecamatan Kalianda, Kabupaten Lampung Selatan. Pantai Marina Lampung kerap menjadi salah satu destinasi wisata untuk menikmati keindahan wisata bahari.

#vnvideoedit
#vneditor #cinematic #vnindonesia #vnvideoindonesia  #vnaesthetics #dronedji #dronedjimini3pro
#lampungkece #lampunggeh #wisatalampungsai #wisatakenallampung #pantaimarina 
#wisatalampungselatan #wisatalampung
#pikniklampung #hellolampung #kelampunggeh #lampunginsta #lampungkece #lampunghits #pantaimarinalampung #pantaimarinakalianda #pantaimarina",Attraction,,"lokasi:📍pantai marina,kec. kalianda, kabupaten lampung selatan, lampung 35551 pantai marina lampung terletak di desa merak belatung, kecamatan kalianda, kabupaten lampung selatan. pantai marina lampung kerap menjadi salah satu destinasi wisata untuk menikmati keindahan wisata bahari",vnvideoedit vneditor cinematic vnindonesia vnvideoindonesia vnaesthetics dronedji dronedjimini3pro lampungkece lampunggeh wisatalampungsai wisatakenallampung pantaimarina wisatalampungselatan wisatalampung pikniklampung hellolampung kelampunggeh lampunginsta lampunghits pantaimarinalampung pantaimarinakalianda,lokasi lokasi pantai marina kec kalianda kabupaten lampung selatan lampung 3551 pantai marina lampung terletak di desa merak belatung kecamatan kalianda kabupaten lampung selatan pantai marina lampung kerap menjadi salah satu destinasi wisata untuk menikmati keindahan wisata bahari
https://www.instagram.com/p/DBoNPMLzT4j/,38.jpg,45592.535682870373,"I Love This Game ❤️ Piranha Slowpitch Tournamen 2024
Pengalaman seru main slowpitch di Pantai apalagi Pantainya keren bgt @riobythebeach 🏖
semoga slowpitch di Lampung makin banyak peminatnya yaa & makin jaya ... 🥰 🥎
thank you @mohicans2001 dan teman2 slowpitch semua udh mau berbagi kebersamaannya Lope You 
💜🩷🩵
#slowpitch #slowpitchtournament #pantaikece #wisatalampungselatan #mohicans",Amenities,,i love this game ❤️ piranha slowpitch tournamen 2024 pengalaman seru main slowpitch di pantai apalagi pantainya keren bgt 🏖 semoga slowpitch di lampung makin banyak peminatnya yaa dan makin jaya 🥰 🥎 thank you dan teman2 slowpitch semua udh mau berbagi kebersamaannya lope you 💜🩷🩵,slowpitch slowpitchtournament pantaikece wisatalampungselatan mohicans,i love this game cinta piranha slowpitch tournamen 2024 pengalaman seru main slowpitch di pantai apalagi pantainya keren banget pantai semoga slowpitch di lampung makin banyak peminatnya yaa dan makin jaya suka thank you dan teman2 slowpitch semua sudah mau berbagi kebersamaannya lope you
https://www.instagram.com/p/CfAvUEPpaxz/,39.jpg,44732.133414351847,"''So,,kalo belum tau ''nyatanya'' jangan menilai orang dari ''katanya''
.
.
.
.
.
#wisatalampung #wisatalampungselatan #wisatakalianda #lampunggeh #wisataindonesiakeren🇲🇨",Attraction,,"''so,kalo belum tau ''nyatanya'' jangan menilai orang dari ''katanya'' 🇲🇨",wisatalampung wisatalampungselatan wisatakalianda lampunggeh wisataindonesiakeren,so kalau belum tau nyatanya jangan menilai orang dari katanya
https://www.instagram.com/p/C9heccXzmNA/,40.jpg,45490.501030092593,"Fresh view
🌷🕊🫧🌊

@sanggarbeach_lpg 
@pantai.lampung 

Spall spill, link Milkshake in bio
🦩cardi + inner (link Milkshake no 4)
🦩rok tutu premium (link Milkshake no 5)

#pantai #pantailampung #sanggarbeach_lpg #sanggarbeach #sanggarbeachlampung #sanggarbeachedition #wisatalampung #wisatakalianda #wisatakaliandalampung #wisatalampungselatan #lampungexplore #viewlampung #lampungkece",Attraction,,"fresh view 🌷🕊🫧🌊 spall spill, link milkshake in bio 🦩cardi + inner (link milkshake no 4) 🦩rok tutu premium (link milkshake no 5)",pantai pantailampung sanggarbeach lpg sanggarbeach sanggarbeachlampung sanggarbeachedition wisatalampung wisatakalianda wisatakaliandalampung wisatalampungselatan lampungexplore viewlampung lampungkece,fresh view laut spall spill link milkshake in bio cardi inner link milkshake no 4 rok tutu premium link milkshake no 5
https://www.instagram.com/p/DNcLdOBTYor/,41.jpg,45886.126157407409,"Upacara HUT RI Ke 80

#pesonamerahputihlampungselatan #hutke80ri #wisatalampungselatan #radityoegi #msyaifulanwar #kawasanmenarasiger #lampungselatanmaju #bismillahbisa",Attraction,,upacara hut ri ke 80,pesonamerahputihlampungselatan hutke80ri wisatalampungselatan radityoegi msyaifulanwar kawasanmenarasiger lampungselatanmaju bismillahbisa,upacara hut ri ke 80
https://www.instagram.com/p/DNcGSFRyZHQ/,42.jpg,45886.094756944447,"Pertama kalinya saya mengabadikan momen dan melihat secara langsung Upacara 17 Agustus 1945 Detik - Detik Proklamasi Kemerdekaan Republik Indonesia Ke - 80 dengan Pemandangan seindah ini. 
Upacara yang di gelar di Menara Siger Icon Gerbang Sumatera dan pemandangan laut serta kapal-kapal Ferry yang buat upacara ini semakin berkesan.
Menurut saya upacara ini, upacara terindah sepanjang sejarah di Lampung Selatan
@radityoegi @m_syaiful.anwar @pemkab.lampungselatan
#pesonamerahputihlampungselatan #hutke80ri #wisatalampungselatan #radityoegi #syaifulanwar #kawasanmenarasiger #
#lampungselatanmaju #bismillahbisa #hutri80indonesia🇮🇩",Attraction,,"pertama kalinya saya mengabadikan momen dan melihat secara langsung upacara 17 agustus 1945 detik - detik proklamasi kemerdekaan republik indonesia ke - 80 dengan pemandangan seindah ini. upacara yang di gelar di menara siger icon gerbang sumatera dan pemandangan laut serta kapal-kapal ferry yang buat upacara ini semakin berkesan. menurut saya upacara ini, upacara terindah sepanjang sejarah di lampung selatan # 🇮🇩",pesonamerahputihlampungselatan hutke80ri wisatalampungselatan radityoegi syaifulanwar kawasanmenarasiger lampungselatanmaju bismillahbisa hutri80indonesia,pertama kalinya saya mengabadikan momen dan melihat secara langsung upacara 17 agustus 1945 detik detik proklamasi kemerdekaan republik indonesia ke 80 dengan pemandangan seindah ini upacara yang di gelar di menara siger icon gerbang sumatera dan pemandangan laut serta kapal kapal ferry yang buat upacara ini semakin berkesan menurut saya upacara ini upacara terindah sepanjang sejarah di lampung selatan
https://www.instagram.com/p/CiJuJ12LW_h/,43.jpg,44810.187037037038,"Manusia biasa, yang tak sempurna dan kadang salah.,
.
.
.
.
.
.
📷@ahmad.wya01 
#pesonalampung #lampunggeh#lampungselatan #wisatalampungselatan #hellolampung #lampungeksis #trendinglampung #kelampungaja",Attraction,,"manusia biasa, yang tak sempurna dan kadang salah, 📷",pesonalampung lampunggeh lampungselatan wisatalampungselatan hellolampung lampungeksis trendinglampung kelampungaja,manusia biasa yang tak sempurna dan kadang salah kamera
https://www.instagram.com/p/DPdxT5-AR6-/,44.jpg,45936.45449074074,"sunset slide memories
.
.
at @lummayvillaresort ❤️
#villalummayresort #villalampung #wisatalampungselatan #staycationseru #lummayvillaresort #pesonaindonesia",Attraction,,sunset slide memories at ❤️,villalummayresort villalampung wisatalampungselatan staycationseru lummayvillaresort pesonaindonesia,sunset slide memories at cinta
https://www.instagram.com/p/CeA20GLvxP5/,45.jpg,44707.323796296303,"Sepintar dan semandiri apa pun seorang perempuan, dia tetap membutuhkan peta atau google map dari orang lain untuk menunjukkan arah perjalanannya. Sebab, kalau dibiarkan membaca peta atau google map sendiri, kerap kali dia tersesat. 

Perempuan tetap butuh kaki lain untuk membantunya melangkah.

Lampung, 25 Mei 2022
©@irmadewimeilinda

Lokasi : Curug Anakan | @airterjun_waykalam, Desa Way Kalam Kec. Penengahan Kab. Lampung Selatan

#kaliandaig
#DialogRasa #DiaryMeymey #princessmeymey #IrmaDewiMeilinda #AirTerjunWayKalam #LampungSelatan #Pariwisata #wisatalampung #wisatalampung #wisatalampungselatan #lampungselatanamazing #woderfulindonesia #writerpreneur #blogger #contentwriter #travellers #bloggertravel
Reposted from @irmadewimeilinda",Attraction,,"sepintar dan semandiri apa pun seorang perempuan, dia tetap membutuhkan peta atau google map dari orang lain untuk menunjukkan arah perjalanannya. sebab, kalau dibiarkan membaca peta atau google map sendiri, kerap kali dia tersesat. perempuan tetap butuh kaki lain untuk membantunya melangkah. lampung, 25 mei 2022 © lokasi: curug anakan |, desa way kalam kec. penengahan kab. lampung selatan reposted from",kaliandaig dialog rasa diary meymey princessmeymey irma dewi meilinda air terjun way kalam lampung selatan pariwisata wisatalampung wisatalampungselatan lampungselatanamazing woderfulindonesia writerpreneur blogger contentwriter travellers bloggertravel,sepintar dan semandiri apa pun seorang perempuan dia tetap membutuhkan peta atau google map dari orang lain untuk menunjukkan arah perjalanannya sebab kalau dibiarkan membaca peta atau google map sendiri kerap kali dia tersesat perempuan tetap butuh kaki lain untuk membantunya melangkah lampung 25 mei 2022 lokasi curug anakan desa way kalam kec penengahan kab lampung selatan reposted from
https://www.instagram.com/p/CVAMocXp_T7/,46.jpg,44483.371620370373,#pantaigigihiu #wisatalampungselatan #indonesiaindah 📸📸📸 @wisata_teluk_kiluan_lampung,Attraction,,📸📸📸,pantaigigihiu wisatalampungselatan indonesiaindah,kamera kamera kamera
https://www.instagram.com/p/DNchIRIxHWW/,47.jpg,45886.257662037038,"Pesona Merah Putih di atas Menara Siger 🇮🇩✨

“Bersatu, Berdaulat, Rakyat Sejahtera, Indonesia Maju”.

HUT RI ke-80 tahun 2025, 
Pesona Merah Putih di atas Menara Siger menyatukan ragam suku dan budaya di Bumi Ragom Mufakat 🌏

#pesonamerahputihlampungselatan
#hutke80ri
#wisatalampungselatan
#radityoegi
#syaifulanwar
#kawasanmenarasiger
#lampungselatanmaju
#bismillahbisa",Attraction,Siger,"pesona merah putih di atas menara siger 🇮🇩✨ “bersatu, berdaulat, rakyat sejahtera, indonesia maju”. hut ri ke-80 tahun 2025, pesona merah putih di atas menara siger menyatukan ragam suku dan budaya di bumi ragom mufakat 🌏",pesonamerahputihlampungselatan hutke80ri wisatalampungselatan radityoegi syaifulanwar kawasanmenarasiger lampungselatanmaju bismillahbisa,pesona merah putih di atas menara siger indah bersatu berdaulat rakyat sejahtera indonesia maju hut ri ke 80 tahun 2025 pesona merah putih di atas menara siger menyatukan ragam suku dan budaya di bumi ragom mufakat bumi
https://www.instagram.com/p/DSWCmayk67S/,48.jpg,46008.017916666657,Pantai marina sesuai ekspektasi🥹 #pantaimarina #pantaimarinalampung #pantaimarinakalianda #pantailampungselatan #pantai🌴 #pesonalampungselatan,Attraction,,pantai marina sesuai ekspektasi🥹 🌴,pantaimarina pantaimarinalampung pantaimarinakalianda pantailampungselatan pantai pesonalampungselatan,pantai marina sesuai ekspektasi pohon kelapa
https://www.instagram.com/p/CTcfm7fPxaP/,49.jpg,44444.650613425933,"Jangan cuman melihat hasil nya
TAPI
Nikmati & lihat proses nya #pematangsunrise 
==========================
📱Redmi 9T @xiaomi.indonesia
==========================
#pematangsunriselampung #bakauhenilampung #wisatabakauheni #wisatalampung #wisatalampungselatan #wisatabandarlampung #explorelampung #explorebandarlampung #explorelampungselatan #pesonalampung #pesonalampungselatan #pesonabandarlampung #wisatasumsel #pesonasumsel #exploresumsel #pesonasumateraselatan #exploresumateraselatan #wisatasumateraselatan #pesonaindonesia #exploreindonesia #wisataindonesia",Attraction,,jangan cuman melihat hasil nya tapi nikmati dan lihat proses nya 📱redmi 9t,pematangsunrise pematangsunriselampung bakauhenilampung wisatabakauheni wisatalampung wisatalampungselatan wisatabandarlampung explorelampung explorebandarlampung explorelampungselatan pesonalampung pesonalampungselatan pesonabandarlampung wisatasumsel pesonasumsel exploresumsel pesonasumateraselatan exploresumateraselatan wisatasumateraselatan pesonaindonesia exploreindonesia wisataindonesia,jangan cuman melihat hasil nya tapi nikmati dan lihat proses nya redmi 9t
https://www.instagram.com/p/DU-exOcD65M/,50.jpg,46073.433576388888,"🌿🌱

#pesonalampungselatan #airterjunwaykalamlampung #fypシ゚viralシfypシ゚ #lampungselatan",Attraction,,🌿🌱 シ゚viralシfypシ゚,pesonalampungselatan airterjunwaykalamlampung fyp lampungselatan,alam viral fyp
https://www.instagram.com/p/DXwZgqDGq-l/,51.jpg,46142.530011574083,#pesonalampungselatan arter 9 putri #wisatalampung #kalianda,Attraction,,arter 9 putri,pesonalampungselatan wisatalampung kalianda,arter 9 putri
https://www.instagram.com/p/CfJrX2NJ5eQ/,52.jpg,44735.604756944442,"🌊 Tak ada henti aku mengagumi mu...

#laut #Lampung #pantailampung #pantaiarangkalianda #pesonalampunng #pesonalampungselatan",Attraction,,🌊 tak ada henti aku mengagumi mu,laut lampung pantailampung pantaiarangkalianda pesonalampunng pesonalampungselatan,laut tak ada henti aku mengagumi mu
https://www.instagram.com/p/C3rGRSOPRKY/,53.jpg,45345.107141203713,"Golden Hour

#pesonalampungselatan #gunungrajabasa",Attraction,,golden hour,pesonalampungselatan gunungrajabasa,golden hour
https://www.instagram.com/p/CJlToTahQfy/,54.jpg,44199.521840277783,"Pantai pertama di tahun 2021 🦂

#pantaiketang #pesonalampungselatan #pesonapantailampung  #pesonaindonesia
#pantaibaturameketang",Attraction,,pantai pertama di tahun 2021 🦂,pantaiketang pesonalampungselatan pesonapantailampung pesonaindonesia pantaibaturameketang,pantai pertama di tahun 2021
https://www.instagram.com/p/CLJZgNfMzPM/,55.jpg,44238.393622685187,"Sukses Selalu Pokdarwis
@pantai_minangrua
@airterjun_waykalam 
@dinaspariwisata.lampungselatan
🔸
🔸

📷 In frame

➖➖➖➖➖➖➖➖➖➖➖➖➖
Repost
•  akun @airterjun_waykalam
• Gunakan hastag #airterjunwaykalam
• Tag akun @airterjun_waykalam
. Cekin Lokasi cari Air Terjun Waykalam

#airterjun #airterjunwaykalam #airterjunlampungselatan #airterjunlampung #waykalam  #eksplorewaykalam #lampungselatan #pesonalampungselatan #ekaplorelampungselatan #lampung #eksplorelampung #pesonalampung #indonesia  #pesonaindonesia #holiday #waterfall",Ancillary,Kelompok wisata,sukses selalu pokdarwis 🔸 🔸 📷 in frame repost akun gunakan hastag tag akun. cekin lokasi cari air terjun waykalam,airterjunwaykalam airterjun airterjunlampungselatan airterjunlampung waykalam eksplorewaykalam lampungselatan pesonalampungselatan ekaplorelampungselatan lampung eksplorelampung pesonalampung indonesia pesonaindonesia holiday waterfall,sukses selalu pokdarwis kamera in frame repost akun gunakan hastag tag akun cekin lokasi cari air terjun waykalam
https://www.instagram.com/p/CT6mumHFvVj/,56.jpg,44456.344664351847,"Orang"" : sendirian aja..?
Me : ehehe...iya lagi susah 
.
.
.
.
.
#latepost #kalianda #lampungselatan #lampung #pantaimarinakalianda #lampunghits #lampunggeh #lampungtraveller #pesonalampungselatan #pesonaindonesia",Attraction,,"orang"": sendirian aja? me: ehehe iya lagi susah",latepost kalianda lampungselatan lampung pantaimarinakalianda lampunghits lampunggeh lampungtraveller pesonalampungselatan pesonaindonesia,orang sendirian saja me ehehe iya lagi susah
https://www.instagram.com/p/Cg6EfU5rP6h/,57.jpg,44779.253657407397,"Pasar Sidomulyo Lampung Selatan

📸 Readmi Note 10

🔜 
Izin Taq / Tandai Kak 🙏?
DM Jika Ini Tidak Diizinkan 📩🚫
KASIH LOVE 💗 dulu sebelumnya ya, biar semangat update setiap harinya berbagi MOMENT⏳ yang sudah terlewatkan🔙😊
------------------------------------
📢📱Follow Instagram Admin Kak
🌏 @evan_nurhakim
🌏 @evan_nurhakim
🌏 @evan_nurhakim
===========================
Klik titik 3 di sudut kanan, pilih TURN ON NOTIFICATION / TAMPILKAN NOTIFIKASI🔔 agar Anda tidak ketinggalan update inspirasi setiap harinya 😘😘
___
🌏INFO UPTUDATE JOIN NOW👇
📢📱Facebook ""Evan Nurhakim""
📢📱Channel Youtube ""Evan Aksi""
___
Silahkan Tag / Tandai, Mention dan Gunakan Hastag #evannurhakimlovers Kak Di Photo Anda Jika Pernah Bersama Admin Kak, Report Postingan Jika Beruntung.
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
#infolampungselatan #infolamsel #ssclampung #readminote10 #sidomulyo #sidomulyolampungselatan #lampungselatan #genpi #genpilampung #genpilampungselatan #masjida #generasipesonaindonesia  #pesonalampungselatan #pariwisatalampungselatan #pariwisata_lampungselatan #pariwisatalampung #dilambarkhia #lfl💛 #fff #fff💋 #fff😊 #fff❤ #lfl❤️ #lfl💛lfllflfllffllflflflflflflflflfllflflflflflflflflflflflflflflflflflflflflflflflflflflflflfllflflflflflflflflfllflfllflflflflflflfllflflflflflllfl",Amenities,Pasar,"pasar sidomulyo lampung selatan 📸 readmi note 10 🔜 izin taq / tandai kak 🙏? dm jika ini tidak diizinkan 📩🚫 kasih love 💗 dulu sebelumnya ya, biar semangat update setiap harinya berbagi moment⏳ yang sudah terlewatkan🔙😊 📢📱follow instagram admin kak 🌏 🌏 🌏 klik titik 3 di sudut kanan, pilih turn on notification / tampilkan notifikasi🔔 agar anda tidak ketinggalan update inspirasi setiap harinya 😘😘 🌏info uptudate join now👇 📢📱facebook ""evan nurhakim"" 📢📱channel youtube ""evan aksi"" silahkan tag / tandai, mention dan gunakan hastag kak di photo anda jika pernah bersama admin kak, report postingan jika beruntung. 💛 💋 😊 ❤ ❤️ 💛lfllflfllffllflflflflflflflflfllflflflflflflflflflflflflflflflflflflflflflflflflflflflflfllflflflflflflflflfllflfllflflflflflflfllflflflflflllfl",evannurhakimlovers infolampungselatan infolamsel ssclampung readminote10 sidomulyo sidomulyolampungselatan lampungselatan genpi genpilampung genpilampungselatan masjida generasipesonaindonesia pesonalampungselatan pariwisatalampungselatan pariwisata lampungselatan pariwisatalampung dilambarkhia lfl fff,pasar sidomulyo lampung selatan kamera readmi note 10 izin taq tandai kak terima kasih dm jika ini tidak diizinkan kasih love dulu sebelumnya ya biar semangat update setiap harinya berbagi moment yang sudah terlewatkan senang follow instagram admin kak bumi bumi bumi klik titik 3 di sudut kanan pilih turn on notification tampilkan notifikasi agar anda tidak ketinggalan update inspirasi setiap harinya bumi info uptudate join now arah bawah facebook evan nurhakim channel youtube evan aksi silahkan tag tandai mention dan gunakan hastag kak di photo anda jika pernah bersama admin kak report postingan jika beruntung cinta cinta senang cinta cinta cinta lfllflfllffllflflflflflflflflfllflflflflflflflflflflflflflflflflflflflflflflflflflflflflfllflflflflflflflflfllflfllflflflflflflfllflflflflfllfl
